blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
12550494,1622575768,0xcf88969aadd8f35ca78dad4ea3be37e07e561d65afc5dc0d72bbcfb29ad8c283,83,0x3f1b36a2c58538fd0845598ef4187ea5456954989d207b2ca88bf891f0318884,0x2c030eff44c19ebeb7b400507718f7021b09119a,0x467bccd9d29f223bce8043b84e8c8b282827790f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,300000000,Telcoin,TEL,2,90,100616,32000000000,93147,12830154,deprecated,37839
12550497,1622575809,0xf75169c20a2a5b2216ab647df7c8c5e381d271330a23419f447ddddfaa8d9ada,108,0x4edbac7950f9133b9382504ea9ddb0f71167030ab0ff998b093f18817c7952f3,0x0b8330abac52209a40a2d8be9271e7f45afcc59e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,250000000,USD Coin,USDC,6,58,114675,35000000000,107206,3972702,deprecated,37836
12550498,1622575815,0x9eb6e3fa78059e8d5158ab807942b919fb893251ad3398d2e722175e1250f02b,8,0x432a57fec123caf51adb71d3d6cdf6200903abfa4523a5492fef8625a4dc6abb,0x2402b3a67fb5042c85953b852d4a8d257f42e14b,0xcb8d1260f9c92a3a545d409466280ffdd7af7042,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1000000000000000000,NFT Protocol,NFT,18,121,119595,33000000000,112126,8185668,deprecated,37835
12550500,1622575832,0x31da6f8780e56a47d41da568fe27744f781d6e34d8dcfc9d2aeb37c669d6c680,1,0xa74ce24a281f7d998e17d5aee4ed8f9172a2014459e3c18e3de8c5eb5b9caa61,0x98d4d2ed586c6340322fcc2c9f659a5d1a664946,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,362500000000000000000,Dai Stablecoin,DAI,18,28,97237,30800000000,74768,3902982,deprecated,37833
12550502,1622575843,0xc8329d7381517c0c297b0651483e711832b646bc23c9ea310c0575a992a5d0a5,1,0x189d7efd158e49356cd5e150948382198fef3ce7cf54b14382059d596fd106ac,0x4d6c0c5bff6b5e292b11d5b52b8c1d44ac02e2fc,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,110000000,Tether USD,USDT,6,114,108181,33000000000,85712,13583671,deprecated,37831
12550504,1622575864,0x5eb1f2c0ac6d8f74af33f61cb85562715c81dc2161ee44a9176efd02483fdb46,58,0x7496bf9e25cbd138a1e37345455cf37ff0674c2b90b63a982bc5a8a903018767,0x7b031b512faa26fc8ba475e16ab5a80af170cf25,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,19576000,Wrapped BTC,WBTC,8,121,103153,30000000000,80684,8408302,deprecated,37829
12550507,1622575878,0xca2d608b5dffa82ffc57eb3f9dc58414228d1aa252e03a23b1f4f7b06842c1ce,8,0x9435b5d0473779e811ad3e5c4b6edd6150d97c87cbfbe7738cfba010490b3c3f,0xec7e2552700ef27c275c423bc377db08e9606d79,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,825383796,USD Coin,USDC,6,144,114675,31000000000,92206,11956260,deprecated,37826
12550508,1622575886,0x259975da271e8c403f22f75c498c2da11bea7256cbb2837aee826dd501539c5b,4258,0x1340fbada38adf2a97d8ac8d5d494061cc25db60948a257382360b655051ad59,0x3f3003dec579ffe478be29133c22dc1bb273a2b8,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,14544329720,Tether USD,USDT,6,32,108193,30000000000,85724,4375040,deprecated,37825
12550508,1622575886,0xe367b0d954ca3c9c6bb5a10d6bd352372ec2b15b7959fe3a38bd3213dcc59879,84,0x1340fbada38adf2a97d8ac8d5d494061cc25db60948a257382360b655051ad59,0x2c030eff44c19ebeb7b400507718f7021b09119a,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,52144639,Wrapped BTC,WBTC,8,143,103141,28600000000,80672,14396759,deprecated,37825
12550509,1622575889,0x064a368fff068a7ef2bad1e1e6372687ce4d07a742b15df65859a3a1cc9e6333,1,0xb7c88196747ac848533aa39b96630c1c69120dbd5046b1280f3cee5c40dc1bfc,0xb0f038ee34f989e47dcf978ea8e20a2f5da09168,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,90000000,Tether USD,USDT,6,156,108181,28000000000,85712,11901902,deprecated,37824
12550510,1622575895,0x50953520d2612f89a3d8aa918ce5d48f6b8eceaa3f3d151e01858168ac6d3b0a,41,0x6c899aab6deeead635fba79cd5356605537e769f67e374be4540a14e8304843f,0xf47f300a96b2b70e4e607432a6f46ec1da2dc77a,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1198000000,Tether USD,USDT,6,58,108181,42000000000,85712,3542014,deprecated,37823
12550510,1622575895,0x92de14446f22194f6bb06c9270779167f80b64c78ea81352671a41f677e4c166,118,0x6c899aab6deeead635fba79cd5356605537e769f67e374be4540a14e8304843f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x0202be363b8a4820f3f4de7faf5224ff05943ab1,0xe343e165769f4e51997d4ff666deae7d97ef4753,15329695121883788317028,UniLend Finance Token,UFT,18,63,276306,40000000000,260598,4001652,deprecated,37823
12550510,1622575895,0x48a7789694d9e4090a879ef426540efd6a7dec43c5135b63929c4430e8038ee3,4,0x6c899aab6deeead635fba79cd5356605537e769f67e374be4540a14e8304843f,0xad1ac0268879c7f2b0b22e44fb3ab25b47468564,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,513418863,USD Coin,USDC,6,147,114675,30000000000,92206,14059638,deprecated,37823
12550511,1622575906,0xcbd79798bd0dcb79d8c7946c24c1854d4e31d1f51957eb740e5ce919b3b0a7ec,237,0x0e007013d8a1567e694d1d2323565ce1ebbaf7dc02743741171db23cfde9cef4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0196ad265c56f2b18b708c75ce9358a0b6df64cf,1700000000,Tether USD,USDT,6,117,270259,36000000000,254600,9027754,deprecated,37822
12550514,1622575946,0x2c8b1bd619df35ee59beeee1c65e18399a52fee4d0365ca66777ef6c76f40455,13,0x202d9010ebcb2343ef7e2fe970c854e488d195dd2f6e5d29da138344ad19b862,0xc1840a9fc0b11bc4d29c243569c8c8c328ee3161,0x514910771af9ca656af840dff83e8264ecf986ca,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,15414783371930000000,ChainLink Token,LINK,18,134,100531,32000000000,78062,13854519,deprecated,37819
12550517,1622575973,0x260466c8b8e0480d947c26627a6f9d216dc16eafbef076d9a2c0b13137f3d365,355,0x97d1263ac083c3a9f9d9d737c1449d00d0a322eec7816af648a118e79223e2ca,0xd10b229659f8574c8fa0226671ca7e15ddf2a5be,0x9ceb84f92a0561fa3cc4132ab9c0b76a59787544,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,48940364936777978400,DokiDokiFinance,DOKI,18,32,140337,48400000000,89801,3201272,deprecated,37816
12550517,1622575973,0x744ec7cd31f696ce2c9182a28b4df147a23a2c970da7de640f1ebd846c333dce,4135,0x97d1263ac083c3a9f9d9d737c1449d00d0a322eec7816af648a118e79223e2ca,0x13556e5d0ce2b4ca2d42d0f64091d55c067f4910,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1894898934179385815427,DFYN Token,DFYN,18,150,102147,38000000000,79678,9888416,deprecated,37816
12550522,1622576043,0x30ad40cbef9973e8c920ac98e4a15cc4ad1281bdbbbe7e07b610926e9576b8f1,150,0xec798d97a128b7f44361dab8a6508bcefaa0e650a253e77391344c229c925ac5,0x98ec69217cdf93ae683ea2b69b9abc3eef25df21,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,20166962623,Tether USD,USDT,6,18,108193,30000000000,85724,4077634,deprecated,37811
12550522,1622576043,0x6b8690452c9dd714336c2d9f3a92a89b5b6b221cbff2db8c497f5941aa1cba51,5,0xec798d97a128b7f44361dab8a6508bcefaa0e650a253e77391344c229c925ac5,0x42b6c9ca3282b2f304d5258105d6e2079bb65cd6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,3990000000,USD Coin,USDC,6,34,114675,30000000000,92206,6400781,deprecated,37811
12550522,1622576043,0xb2be6738e3e7053e799ec1a9fb987cb3f91cc9a4743ce5122adbf95162cb1ddd,12,0xec798d97a128b7f44361dab8a6508bcefaa0e650a253e77391344c229c925ac5,0x2e5b687f75aa88d5841ec63a01aaf0f3174fa7af,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,500000000000000000000,Dai Stablecoin,DAI,18,92,97237,28000000000,89768,12585696,deprecated,37811
12550528,1622576087,0xfef1071e2c41ef1ea33f5be4d362ea4f3ff0ca1924da24ab5255c0d06f578a83,5,0xf4f141bdf59d57392af692ff60dafe3c85901fe4bbc9dd5c2290117460389610,0x1cbea334dd212ab9b88a720fef94ace2b7e54f39,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,900000000,USD Coin,USDC,6,80,114663,28000000000,107194,9246873,deprecated,37805
12550529,1622576093,0x867cde3a3b6d1b4e3b5919da5cf9a569640dce500d21cac6834dbfaa73d4fdd9,3,0xc1d3a9e3a65c032e7023f425afc9b816f051b04ad0a1cdcae825365bffcb9908,0xd84ad85b46f049d29343629a51778d7ad7a75a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,100000000,Tether USD,USDT,6,102,108169,28000000000,85700,9502351,deprecated,37804
12550529,1622576093,0x4240908c4cce1794801e16c45fd509107183643e7746633688d1d499f2954454,5,0xc1d3a9e3a65c032e7023f425afc9b816f051b04ad0a1cdcae825365bffcb9908,0x5860c1954d412b432aeb06e497a81cc331020bd8,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,998536968,Tether USD,USDT,6,114,108181,27800000561,85712,10372517,deprecated,37804
12550543,1622576297,0x214a2a5bb6843f828a80fa2f63703d4ff5c6a87edc0c8a298285e454c1cfc50c,12,0xa51cf2869247c34dfa07a71ad3ea8030b94b24df3e892f143a0ef976c67a4b29,0xd01da9bf52ae113308236d058b766ead02b04151,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,411584997,USD Coin,USDC,6,99,114675,28000000000,92206,11670357,deprecated,37790
12550544,1622576304,0x6af1f97e95525b1d44135ce3ce79140609536f8670fe622bc7d26d32100e7b0c,3,0x4544136b7d1b78b6b0898986df22059865e34172ccf9dc7717be35a1c47c4235,0x83d39f15bdc4940d79745c4bb328c6b0bc61a1bc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,115084468,USD Coin,USDC,6,75,114675,28000000000,92206,7770729,deprecated,37789
12550545,1622576313,0x17c6c86754f3dcf87365c951f161ada95a8a1cc8f039e4132a19d3ebe8f2eb3c,9,0x407a38a0cdac329e30768bd5ea9c0e3069883188cab4bf79f1eda6df04f51e6a,0xd1485d95f8809d9f4a4007fedb733ed81e99d4ce,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,26261110000000000000,OMG Network,OMG,18,111,102415,30000000000,79946,8486135,deprecated,37788
12550550,1622576465,0xd64577e4289dca9d18923105f7b97683100eaea97cac382406dc0803c7feeb3a,518,0x2095452c7e9055660bd2688d47ed2dcbfefd2916ca8fcd08e7662e87d5a69afb,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0x3e20b9da56c64091c9f0d4570450ed31933f4441,522695182616,Tether USD,USDT,6,84,287995,38000000000,271788,6888173,deprecated,37783
12550550,1622576465,0x73e1521e7aa0c5635909edecb3ec1cc797252e5dc840d193fcda8778be3378c9,19,0x2095452c7e9055660bd2688d47ed2dcbfefd2916ca8fcd08e7662e87d5a69afb,0x5bd44f12bb50a4c1465a9575964a67547217845b,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,100000000000000000000,Dai Stablecoin,DAI,18,95,97237,37400000000,89768,7409615,deprecated,37783
12550557,1622576629,0xd4ad742d942faf09d756e15f9e7f0205562ab55cee5875474cfcbdcb03c700fa,8,0xa1675808e3c37c00880412c811b4f43971f3c1931d5f44d9da273bedd72cd9ba,0x315ec81cbc43c38a2dfedf4decdeac1789b21c45,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,397814401,USD Coin,USDC,6,75,186087,39000000000,143245,6515101,deprecated,37776
12550558,1622576632,0xe278a3ab9cc393750984a107aa698179bf26880f8112ce88229dd045edd42664,62,0x6d217ca7948ce06a4254555525911c754e1acfc3d53051a90af96ab3b1480c0a,0x78f034edb76055a4cdfa016faf1449add28540b4,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,980000000000000000000,Dai Stablecoin,DAI,18,131,97237,36600000000,74768,9780009,deprecated,37775
12550559,1622576648,0xdab4a16cefaebf36c7d8f2542b13176999ec4492056bcd07e1d78103540170a5,200,0xa3acb980317c870d582e73527b323f2bed2018f4518291fc544920a5378cf3cd,0x3befdcb2ac2eb1a8a1505a8ab2f7efee12ea8183,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1390000000,Tether USD,USDT,6,63,108181,35000000000,85712,6724863,deprecated,37774
12550559,1622576648,0x43a0703ce3475c1830215b9147f06af4ca4a21e36da68293901e66aeb029e5b7,0,0xa3acb980317c870d582e73527b323f2bed2018f4518291fc544920a5378cf3cd,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6b175474e89094c44da98b954eedeac495271d0f,0x3130432275de359af579365d72e4c0362d6cb876,43249070835255922727173,Dai Stablecoin,DAI,18,122,316165,34000000000,300457,11717331,deprecated,37774
12550560,1622576654,0x9eb445595d95c71f9cbdc3a25449804b99dcefb01461658b006f79befefa3842,137,0x67b27735353cf0ff0d0d2f057c7870adf7730dad586e94c37e814a1ac115a203,0xade7c3b9d2af56f66c3161223b0d48f1933f56cb,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,108692760452198387657160,Dai Stablecoin,DAI,18,147,97273,33000000000,74804,12861362,deprecated,37773
12550565,1622576726,0x3a4f3cd707c5a3dd4c8f54dce8b3f52be61465757bd380b8fce46ab070a2555e,64,0x2783219809ed2f0423994e0a294867f2336c5799a2a803a2291a0a090ecba187,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdda3471e8e8da2bb37a24f503d7b12d66208428a,33619106844,USD Coin,USDC,6,55,312805,39000000000,296925,4542671,deprecated,37768
12550568,1622576737,0x7834b011313b0df77511b2614ab3e3e5422e26dbb46825e69611c423238572c2,18,0x86e242048875e98763312e1e9ededd9b98ccefc860c8ebdfc71acee19d980b55,0x97008bf239ff30cfe34e51627efd538740278529,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2998275540,USD Coin,USDC,6,72,114663,28000000000,92194,10163143,deprecated,37765
12550569,1622576741,0x3ffb0f624a4da8d7d4a894903a4cd56cfeadb7f37c17f68d33188cd447463904,25,0x067de2a9c9728809fc45fb388474bee4e04d84819da91c50c9808f4e1afe3447,0xc9f9c319827c49a8e201a4c35f5ab9488261267a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,5000000000,USD Coin,USDC,6,93,114675,28000000000,107206,7169104,deprecated,37764
12550570,1622576748,0x8819fe631b67ff2ea830ea8179e284d39b768a73c60091b4019c47c8a15d247c,124,0x996a6c261e74b587d0bcaed448dbd0a67ef421a28163edc65baddc9f32fdacc9,0xe343e165769f4e51997d4ff666deae7d97ef4753,0x0202be363b8a4820f3f4de7faf5224ff05943ab1,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,7015418964009748282674,UniLend Finance Token,UFT,18,15,102566,55000000000,80097,1270219,deprecated,37763
12550574,1622576785,0x7ab789b6f3730112bf1fa94ce8d8d54e3235ac75758d42d6162af809076c8c8a,13,0x8f482549d9ccec6e5ed3e82925dbde171955e5067e538af52872d2a4b0b6d876,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x707df4519225e5029f8d312b1bbce0d86bb4cc22,3625744846000374773267,DFYN Token,DFYN,18,130,276864,28000000000,261162,9851522,deprecated,37759
12550574,1622576785,0x72c37018eff64c13ed1194630496498edfa0534497b56e7d457ad6d65f97c40e,4,0x8f482549d9ccec6e5ed3e82925dbde171955e5067e538af52872d2a4b0b6d876,0x8d6650ec1e653e593da74cbef8b9fba6d32596fc,0xc4c2614e694cf534d407ee49f8e44d125e4681c4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,454000000000000000000,Chain Games,CHAIN,18,169,116729,26000000000,94260,13976328,deprecated,37759
12550575,1622576798,0xd853e1bf02cc1af8800de6366023e3db36fd2068a080b8cba57b1efdcef462cc,84,0x05119c0055390d63dc81184a78fba6a6dbea0383111c790792dd2a7b05614fb5,0xf6ed8b6790d5eee91facf2d317941938439159d4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,56455400000,USD Coin,USDC,6,35,114687,26000000000,92218,2854741,deprecated,37758
12550577,1622576806,0xfc8ba291173057f85377df9a3d1e978449d90a16fe1ace7e2ecd9d460bc0eaf8,277,0x2db2eb5b958dc3601fb11e92214e819bbbfc5f2c871f4d5cc7845225c9414caa,0x73c59db79ca56755429f06ccd851eb3660326117,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,5797031200,Tether USD,USDT,6,64,108193,38000000000,85724,4910536,deprecated,37756
12550579,1622576833,0xc509a1f2bc04b179949e0508b1f0381b08d3fff4b51286e875408a33434b599e,14,0x74e440e5d72cb6a65e9e3d0f6081d5075a3377a1d7a220737e8624982287da0a,0xe5facaef11b03766cf44a9bf629f551fa2355e54,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,71000000000000000000000,Dai Stablecoin,DAI,18,127,97249,27000000000,74780,13693924,deprecated,37754
12550579,1622576833,0x9fcca14dba923cfcd285118f50ebbdee8c42835fa8d6bcd2f7c3402fc411857e,17,0x74e440e5d72cb6a65e9e3d0f6081d5075a3377a1d7a220737e8624982287da0a,0x44fdadf540f275b9840b695edd1dcb86e3268fcd,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,123699496,Tether USD,USDT,6,128,108181,27000000000,85712,13779636,deprecated,37754
12550583,1622576869,0x9325110815c5f98325f5212617449b644cb4782b3bdaaa5bfe34e482dd54a515,2672,0xc0ee0b463c32c71531f6efa240e71e7009e9cf1d69e20fe089a327c08907378c,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3af015f6e3ac79d217198f00ef36af099d223e29,2500404106696,USD Coin,USDC,6,51,273951,36000000000,258071,2905306,deprecated,37750
12550587,1622576930,0x24665bfa9feb6e33d5d975a142962ea731d29b20d094b6e8bad3999ed53a8756,1229,0xb69270ff80f84db19a9aa051b0276181dda852badcdabb812a32a5629be6cd9a,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7b2e479a47430c6f484e1fd3577c87f218e010b5,2726709743,USD Coin,USDC,6,80,275781,26000000000,259901,13319392,deprecated,37746
12550589,1622576952,0x81b5f88b10554d9e615681154cc10e6fc7a453e069595361f57bcf5508b4e5b9,9,0xd8a8548b769fbe2ad3f65741f7dfe32302bb803c842d31948569ed31178cc450,0x9d0356b9a889fa8ee5b6efa5e58c68b777b9af09,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,5010366121700435320328,Dai Stablecoin,DAI,18,151,97273,31000000000,74804,7697046,deprecated,37744
12550590,1622576967,0x76dd7690c5606d21914a2bc13485bb5c1da29f85825d23dd67960b7d6d01e0f9,11,0xe0d67ceacc9f6f2b59f4a7702488193fd0a5778e4ec79e901dcb8d80ec582b03,0x1e1e0013b4ef00987d3531d097da39726ffc2ac7,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,367000000000000000,Aave Token,AAVE,18,70,251867,26000000000,244398,3730821,deprecated,37743
12550591,1622576970,0xb7def428936aeaa024820c749ed4bbab329286b2a069c576385c6b32c10de84a,12,0xbc094d95876e8ce6c569002b98b8d818421c1000de55063a5beb16fcb9cf1845,0xf6ea2e00692a4d77746065be5bc317912d638542,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,4500000000000000000,Aave Token,AAVE,18,117,251867,26000000000,229398,7536465,deprecated,37742
12550591,1622576970,0x58f4e00c23301f315c0728f01259ce09a72f5367a70799c5de26beadcc760ea6,4896,0xbc094d95876e8ce6c569002b98b8d818421c1000de55063a5beb16fcb9cf1845,0xc8f790bf7324e2b3718e3b61a2f8964f7e4b5aa8,0x6c28aef8977c9b773996d0e8376d2ee379446f2f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,20000000000000000000,Quickswap,QUICK,18,118,98593,26000000000,91124,7627589,deprecated,37742
12550592,1622576973,0x992ea8f8f50ec77103193d8a36cd1d6cf085c82330c24b0c008ff18ff7b041ae,13,0x0e653020038f45064e688febb8d65b76f90f3723a63e6ee921f319c2d06553ee,0xb4e885af8d539b2d82fcab5948283efad1b581ed,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,15000000000000000000000,Dai Stablecoin,DAI,18,13,97249,26000000000,89780,718772,deprecated,37741
12550592,1622576973,0x1f0102e4394b52458e78632452974833e6c239ab752e0df7f94b3ba23e77df21,54,0x0e653020038f45064e688febb8d65b76f90f3723a63e6ee921f319c2d06553ee,0xb6643b2508f196b2fc97c826ad432575634facb4,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,14166000000,Tether USD,USDT,6,23,108193,25000000000,85724,1083512,deprecated,37741
12550594,1622576985,0xdf5c2a166d1bb21976ae55e04d38972b1f388f171fe0259390a32d2adcb79be1,13,0x5bb2fa5a7aa3721a0aaaf38d55380b8f1517404dfebdf1ca93c259cc85fed5ac,0x0ccc815d354860dcc9723b61ec068190f4aef1a2,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,17533676908,Tether USD,USDT,6,68,108193,25000000000,85724,4068352,deprecated,37739
12550596,1622577007,0x2fe778f2ea5a02b3678382b70e0358ba8e7a4791665396bf4218da0603f59635,1,0x514c78c8b0de16285e97fa4a331ee5aed653cf6b2d7b8bb1a73de4ab8c3dfb8f,0x34c7a5f945d288f8bd1821e6df6e6547dc9245de,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,295542441,Tether USD,USDT,6,110,108181,25000000000,85712,14831920,deprecated,37737
12550597,1622577012,0x7b30ecf9875b2b41dbee27ff740bfa819f72cc919b9c2af18861e937fe9f1119,177,0x6ca3e8c5de845c2446ba9414858e83798cdac8389b67895cb1990de81251efe0,0x239602a23a91195e950bb3ff21f752a5a76895d0,0x467bccd9d29f223bce8043b84e8c8b282827790f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,3100000,Telcoin,TEL,2,86,100628,31000000000,78159,3731665,deprecated,37736
12550597,1622577012,0x5f1d5766f3dfcf813cb285c9b40ab7dca81c19e4fbf997bf44d4d42e7fefd020,2,0x6ca3e8c5de845c2446ba9414858e83798cdac8389b67895cb1990de81251efe0,0x3130432275de359af579365d72e4c0362d6cb876,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,43249070835255922727173,Dai Stablecoin,DAI,18,88,97273,31000000000,74804,3827469,deprecated,37736
12550603,1622577100,0xc83f93e336e992202c3d2804b6eb9324a8fbff2b04ba798e7629fc4b83ef7f9a,644,0xc4dd1f202ec65774088bdd6d9f82ee2ca9ddc3ad1d695d5d2d66e07b13fb7aa9,0x663759b2a4058d14fe5d7d5555bf0c429c3006ed,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1289464870806704071652,DFYN Token,DFYN,18,175,102147,29700000000,79678,12069433,deprecated,37730
12550604,1622577125,0xb886d91cd573098ca537d12311a1fcea6c58acac7e2916a5d5e3eb03cca43284,23,0xbf06da0be48ae45a7e25a1fecd03bba9973feffeaaa231a95eb6ad565ac6f33a,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd1a0b66835d830e9ada42eef436f3aa8005b20b5,1065324329,USD Coin,USDC,6,104,290949,25000000000,274242,11244630,deprecated,37729
12550605,1622577127,0x4cf991dbe299a54cd706d63032408101317533c93bf941e0a40a826abd46f2c8,14,0x7315ebcec7997e4f4d6433390204fed24ed2433394f367dd1ade08ef4c13c281,0xdfa0426ebcb7bfb5db14f234db70bf3708b8ba7b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,25987210064,USD Coin,USDC,6,206,114687,30000000000,92218,14458858,deprecated,37728
12550607,1622577159,0xf80242dbec2656011f30637feb9a133f0ea8da618277778eba77fe2d437bc4aa,412,0xe6c4b5c15c19842629d777de2407e9d178723777b96b39cf431d6317bbbcb199,0x6359189752317f8e8d87f4907d729d170dfbee16,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,742000000000000000000,OMG Network,OMG,18,307,102403,25000000000,79934,7892463,deprecated,37726
